,id,movie_id,movie_title,movie_url,genre
4988,4989,6843,Eureka,,Drama
4989,4990,6850,Leap of Faith,,Comedy|Drama
4990,4991,6852,In Cold Blood,,Crime|Drama
4991,4992,6854,The Bedford Incident,,Drama|Thriller|War
4992,4993,6856,Yankee Doodle Dandy,,Drama|Musical
4993,4994,6857,Ninja Scroll,,Action|Adventure|Animation|Fantasy
4994,4995,6858,Knife in the Water,,Drama
4995,4996,6859,The Devil and Daniel Webster,,Drama|Fantasy
4996,4997,6862,Out of Time,,Crime|Drama|Thriller
4997,4998,6863,School of Rock,,Comedy|Musical
4998,4999,6864,The Concert for George,,Documentary|Musical
4999,5000,6867,The Station Agent,,Comedy|Drama
5000,5001,6868,Wonderland,,Crime|Drama|Mystery|Thriller
5001,5002,6869,Bus 174,,Crime|Documentary
5002,5003,6870,Mystic River,,Crime|Drama|Mystery
5003,5004,6873,Intolerable Cruelty,,Comedy|Romance
5004,5005,6874,Kill Bill: Vol. 1,,Action|Crime|Thriller
5005,5006,6876,The Flower of Evil,,Drama
5006,5007,6879,Runaway Jury,,Drama|Thriller
5007,5008,6880,The Texas Chainsaw Massacre,,Horror
5008,5009,6881,Pieces of April,,Comedy|Drama
5009,5010,6882,Returner,,Action|Adventure|Sci-Fi
5010,5011,6883,Sylvia,,Drama|Romance
5011,5012,6884,Veronica Guerin,,Crime|Drama|Thriller
5012,5013,6885,In the Cut,,Crime|Drama|Mystery|Romance|Thriller
5013,5014,6886,Beyond Borders,,Drama|Romance|War
5014,5015,6887,Radio,,Drama
5015,5016,6888,Scary Movie 3,,Comedy|Horror
5016,5017,6889,Brother Bear,,Adventure|Animation|Children
5017,5018,6890,Elephant,,Drama
5018,5019,6893,The Italian Job,,Action|Comedy|Crime
5019,5020,6896,Shoah,,Documentary|War
5020,5021,6898,Sweet Sixteen,,Drama
5021,5022,6900,Black Sunday,,Action|Drama|Thriller
5022,5023,6902,Interstate 60,,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
5023,5024,6909,The Eye,,Thriller
5024,5025,6910,Kronos,,Horror
5025,5026,6912,You'll Never Get Rich,,Comedy|Musical|Romance
5026,5027,6914,Preaching to the Perverted,,Comedy|Drama
5027,5028,6918,The Unvanquished,,Drama
5028,5029,6920,"Cercle Rouge, Le",,Crime|Thriller
5029,5030,6921,Man of Marble,,Drama
5030,5031,6923,Sherlock Holmes and the Voice of Terror,,Crime|Mystery|War
5031,5032,6924,Sherlock Holmes Faces Death,,Crime|Mystery
5032,5033,6925,Sherlock Holmes in Washington,,Crime|Mystery
5033,5034,6926,The Solid Gold Cadillac,,Comedy
5034,5035,6927,The Human Stain,,Drama|Romance|Thriller
5035,5036,6932,Shattered Glass,,Crime|Drama
5036,5037,6934,The Matrix Revolutions,,Action|Adventure|Sci-Fi|Thriller|IMAX
5037,5038,6935,The Revolution Will Not Be Televised,,Documentary
5038,5039,6936,Elf,,Children|Comedy|Fantasy
5039,5040,6938,Billabong Odyssey,,Documentary
5040,5041,6940,In My Skin,,Drama
5041,5042,6942,Love Actually,,Comedy|Drama|Romance
5042,5043,6944,Father of the Bride,,Comedy
5043,5044,6945,My Architect: A Son's Journey,,Documentary
5044,5045,6946,Looney Tunes: Back in Action,,Action|Animation|Children|Fantasy
5045,5046,6947,Master and Commander: The Far Side of the World,,Adventure|Drama|War
5046,5047,6948,Tupac: Resurrection,,Documentary
5047,5048,6949,The Big Empty,,Comedy|Mystery|Sci-Fi
5048,5049,6950,The Missing,,Adventure|Thriller|Western
5049,5050,6951,The Cat in the Hat,,Children|Comedy
5050,5051,6952,Gothika,,Horror|Thriller
5051,5052,6953,21 Grams,,Crime|Drama|Mystery|Romance|Thriller
5052,5053,6954,The Barbarian Invasions,,Comedy|Crime|Drama|Mystery|Romance
5053,5054,6957,Bad Santa,,Comedy|Crime
5054,5055,6958,The Haunted Mansion,,Children|Comedy|Fantasy|Horror
5055,5056,6959,Timeline,,Action|Adventure|Sci-Fi
5056,5057,6961,Damage,,Drama
5057,5058,6963,Devil's Playground,,Documentary
5058,5059,6964,Dance with a Stranger,,Crime|Drama|Thriller
5059,5060,6966,Darkman,,Action|Crime|Fantasy|Sci-Fi|Thriller
5060,5061,6967,Dead of Night,,Horror|Mystery
5061,5062,6970,Desk Set,,Comedy|Romance
5062,5063,6971,Europa,,Drama|Thriller
5063,5064,6973,Final Analysis,,Drama|Romance|Thriller
5064,5065,6974,The Freshman,,Comedy|Crime
5065,5066,6975,Funny Games,,Drama|Horror|Thriller
5066,5067,6977,New Jack City,,Action|Crime|Drama
5067,5068,6979,WarGames,,Drama|Sci-Fi|Thriller
5068,5069,6980,Mr. Hobbs Takes a Vacation,,Comedy
5069,5070,6981,Ordet,,Drama
5070,5071,6982,Forbidden Games,,Drama|War
5071,5072,6983,Jane Eyre,,Drama|Romance
5072,5073,6984,A Tale of Two Cities,,Drama
5073,5074,6985,The Passion of Joan of Arc,,Drama
5074,5075,6986,Ben-Hur: A Tale of the Christ,,Adventure|Drama
5075,5076,6987,The Cabinet of Dr. Caligari,,Crime|Fantasy|Horror
5076,5077,6988,Broken Blossoms or The Yellow Man and the Girl,,Drama|Romance
5077,5078,6989,Gorky Park,,Crime|Drama|Thriller
5078,5079,6990,The Great Train Robbery,,Action|Adventure|Comedy|Crime|Drama
5079,5080,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",,Adventure|Drama|Romance
5080,5081,6992,Guarding Tess,,Comedy|Drama
5081,5082,6993,Hannah and Her Sisters,,Comedy|Drama|Romance
5082,5083,6994,The Hard Way,,Action|Comedy
5083,5084,6995,Hercules in New York,,Action|Comedy|Fantasy
5084,5085,6996,Highlander II: The Quickening,,Action|Sci-Fi
5085,5086,6997,Hoffa,,Crime|Drama
5086,5087,6999,Housesitter,,Comedy|Romance
5087,5088,7000,Hudson Hawk,,Action|Adventure|Comedy
5088,5089,7001,Invasion of the Body Snatchers,,Horror|Mystery|Sci-Fi|Thriller
5089,5090,7004,Kindergarten Cop,,Action|Comedy|Crime|Thriller
5090,5091,7005,King Ralph,,Comedy
5091,5092,7006,Knight Moves,,Mystery|Thriller
5092,5093,7007,The Last Boy Scout,,Action|Comedy|Crime|Drama|Thriller
5093,5094,7008,Last Tango in Paris,,Drama|Romance
5094,5095,7009,Lorenzo's Oil,,Drama
5095,5096,7010,The Lover,,Drama|Romance
5096,5097,7012,Mr. Destiny,,Comedy|Fantasy
5097,5098,7013,The Night of the Hunter,,Drama|Film-Noir|Thriller
5098,5099,7015,Only the Lonely,,Comedy|Romance
5099,5100,7016,Over the Top,,Action|Drama
5100,5101,7017,Passenger 57,,Action|Thriller
5101,5102,7018,Presumed Innocent,,Crime|Drama|Thriller
5102,5103,7019,Project X,,Comedy|Drama
5103,5104,7020,Proof,,Comedy|Drama|Romance
5104,5105,7021,Pure Luck,,Comedy|Crime
5105,5106,7022,Battle Royale,,Action|Drama|Horror|Thriller
5106,5107,7023,The Wedding Banquet,,Comedy|Drama|Romance
5107,5108,7025,A Midnight Clear,,Drama|War
5108,5109,7026,Summer School,,Comedy
5109,5110,7027,Silverado,,Action|Western
5110,5111,7028,Quick Change,,Comedy|Crime
5111,5112,7030,Radio Flyer,,Drama
5112,5113,7031,The Real McCoy,,Action|Crime|Drama|Thriller
5113,5114,7032,Revenge,,Drama|Romance|Thriller
5114,5115,7033,The Secret of My Succe$s,,Comedy|Romance
5115,5116,7034,Show Me Love,,Drama|Romance
5116,5117,7035,Streets of Fire,,Action|Romance
5117,5118,7036,Teen Wolf,,Comedy|Fantasy
5118,5119,7037,High Heels,,Comedy|Drama
5119,5120,7038,Things You Can Tell Just by Looking at Her,,Drama|Romance
5120,5121,7039,Thunderheart,,Crime|Mystery|Thriller
5121,5122,7040,To Live and Die in L.A.,,Action|Crime|Drama|Thriller
5122,5123,7043,Vivre sa vie: Film en douze tableaux,,Drama
5123,5124,7044,Wild at Heart,,Crime|Drama|Mystery|Romance|Thriller
5124,5125,7045,The Witches,,Children|Fantasy
5125,5126,7046,The Witches of Eastwick,,Comedy|Fantasy|Horror|Thriller
5126,5127,7047,Year of the Dragon,,Action|Crime|Drama
5127,5128,7048,Nothing to Lose,,Action|Adventure|Comedy|Crime
5128,5129,7050,Follow the Fleet,,Comedy|Musical|Romance
5129,5130,7051,"What's New, Pussycat",,Comedy
5130,5131,7052,Mary of Scotland,,Drama
5131,5132,7053,Roberta,,Comedy|Musical|Romance
5132,5133,7054,Little Women,,Drama
5133,5134,7055,Swing Time,,Comedy|Musical|Romance
5134,5135,7056,The Public Enemy,,Action|Crime|Drama
5135,5136,7057,A Midsummer Night's Dream,,Comedy|Fantasy|Romance
5136,5137,7058,Life with Father,,Comedy
5137,5138,7059,National Velvet,,Children|Drama
5138,5139,7060,Jesus Christ Superstar,,Drama|Musical
5139,5140,7061,Dark Victory,,Drama|Romance
5140,5141,7062,Birdman of Alcatraz,,Drama
5141,5142,7063,Aguirre: The Wrath of God,,Adventure|Drama
5142,5143,7064,Beauty and the Beast,,Drama|Fantasy
5143,5144,7065,The Birth of a Nation,,Drama|War
5144,5145,7067,Juliet of the Spirits,,Comedy|Drama|Fantasy|Romance
5145,5146,7068,Last Year at Marienbad,,Drama|Mystery|Romance
5146,5147,7069,Macbeth,,Drama
5147,5148,7070,Red River,,Action|Adventure|Western
5148,5149,7071,A Woman Under the Influence,,Drama
5149,5150,7072,Stagecoach,,Action|Drama|Romance|Western
5150,5151,7073,A Shot in the Dark,,Comedy|Crime|Mystery
5151,5152,7074,The Navigator,,Comedy
5152,5153,7075,The Court Jester,,Adventure|Comedy|Musical
5153,5154,7076,Bullitt,,Action|Crime|Drama|Thriller
5154,5155,7078,Jezebel,,Drama
5155,5156,7079,The Hunchback of Notre Dame,,Drama
5156,5157,7080,42nd Street,,Drama|Musical|Romance
5157,5158,7081,I'm No Angel,,Comedy
5158,5159,7082,That Touch of Mink,,Comedy|Romance
5159,5160,7083,Sweet Dreams,,Drama
5160,5161,7084,"Play It Again, Sam",,Comedy|Romance
5161,5162,7085,Send Me No Flowers,,Comedy|Romance
5162,5163,7086,Pygmalion,,Comedy|Drama
5163,5164,7087,A Passage to India,,Adventure|Drama
5164,5165,7088,Black Orpheus,,Drama|Romance
5165,5166,7089,Amarcord,,Comedy|Drama
5166,5167,7090,Hero,,Action|Adventure|Drama
5167,5168,7091,Horse Feathers,,Comedy
5168,5169,7092,Anna Karenina,,Drama|Romance
5169,5170,7093,The Front Page,,Comedy
5170,5171,7095,Looking for Mr. Goodbar,,Drama
5171,5172,7097,A Girl From Paris,,Comedy|Drama
5172,5173,7099,Nausicaä of the Valley of the Wind,,Adventure|Animation|Drama|Fantasy|Sci-Fi
5173,5174,7100,CrissCross,,Drama
5174,5175,7101,Doc Hollywood,,Comedy|Romance
5175,5176,7102,Dragnet,,Comedy|Crime|Drama
5176,5177,7104,1941,,Comedy|War
5177,5178,7106,Black and White in Color,,Drama|War
5178,5179,7107,Foul Play,,Comedy|Thriller
5179,5180,7112,Accident,,Crime|Drama
5180,5181,7114,The Collector,,Drama|Horror|Thriller
5181,5182,7115,Deep Red,,Horror|Mystery|Thriller
5182,5183,7116,Diabolique,,Horror|Mystery|Thriller
5183,5184,7118,Wings of Honneamise,,Animation|Drama|Sci-Fi|War
5184,5185,7119,Crazy People,,Comedy
5185,5186,7121,Adam's Rib,,Comedy|Romance
5186,5187,7122,King of Hearts,,Comedy|Drama|War
5187,5188,7123,Naked Lunch,,Drama|Fantasy|Mystery|Sci-Fi
5188,5189,7124,Grass,,Documentary
5189,5190,7126,The Killing of a Chinese Bookie,,Comedy|Crime|Drama|Film-Noir|Musical
5190,5191,7128,Things to Come,,Sci-Fi
5191,5192,7129,Queen of Hearts,,Comedy|Drama|Romance
5192,5193,7130,Darling,,Drama
5193,5194,7131,A Summer Place,,Drama
5194,5195,7132,A Night at the Opera,,Comedy|Musical|Romance
5195,5196,7133,Metalstorm: The Destruction of Jared-Syn,,Action|Adventure|Sci-Fi
5196,5197,7135,Shoot the Piano Player,,Crime|Drama|Romance|Thriller
5197,5198,7136,Stolen Kisses,,Comedy|Drama|Romance
5198,5199,7137,The Cooler,,Comedy|Drama|Romance
5199,5200,7139,In America,,Drama|Romance
5200,5201,7143,The Last Samurai,,Action|Adventure|Drama|War
5201,5202,7147,Big Fish,,Drama|Fantasy|Romance
5202,5203,7149,Something's Gotta Give,,Comedy|Drama|Romance
5203,5204,7150,Stuck on You,,Comedy
5204,5205,7151,Girl with a Pearl Earring,,Drama|Romance
5205,5206,7152,The Statement,,Drama|Thriller
5206,5207,7153,The Lord of the Rings: The Return of the King,,Action|Adventure|Drama|Fantasy
5207,5208,7154,Mona Lisa Smile,,Drama|Romance
5208,5209,7155,Calendar Girls,,Comedy
5209,5210,7156,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,,Documentary|War
5210,5211,7157,The Hebrew Hammer,,Comedy
5211,5212,7158,House of Sand and Fog,,Drama
5212,5213,7160,Monster,,Crime|Drama
5213,5214,7161,Cheaper by the Dozen,,Children|Comedy
5214,5215,7162,Cold Mountain,,Drama|Romance|War
5215,5216,7163,Paycheck,,Action|Sci-Fi|Thriller
5216,5217,7164,Peter Pan,,Action|Adventure|Children|Fantasy
5217,5218,7165,The Company,,Drama|Musical
5218,5219,7167,Japanese Story,,Drama
5219,5220,7169,Chasing Liberty,,Comedy|Romance
5220,5221,7173,Along Came Polly,,Comedy|Romance
5221,5222,7175,Torque,,Action|Crime
5222,5223,7177,Osama,,Drama
5223,5224,7178,The Great Gatsby,,Drama
5224,5225,7180,Odds Against Tomorrow,,Crime|Drama|Thriller
5225,5226,7181,Ship of Fools,,Drama
5226,5227,7183,There's a Girl in My Soup,,Comedy
5227,5228,7185,Real Men,,Comedy|Sci-Fi
5228,5229,7191,Blame It on the Bellboy,,Comedy
5229,5230,7193,The Adventures of Ford Fairlane,,Action|Comedy
5230,5231,7194,Bonjour tristesse,,Drama
5231,5232,7195,The Enforcer,,Crime|Drama|Film-Noir
5232,5233,7196,The Men,,Drama
5233,5234,7198,The Pick-up Artist,,Comedy|Crime|Drama|Romance
5234,5235,7205,The Wind and the Lion,,Adventure
5235,5236,7206,Mon Oncle,,Comedy
5236,5237,7207,Where the Boys Are,,Comedy
5237,5238,7208,Dr. Jekyll and Mr. Hyde,,Drama|Horror
5238,5239,7209,M. Hulot’s Holiday,,Comedy
5239,5240,7210,My Darling Clementine,,Western
5240,5241,7211,People Will Talk,,Comedy|Romance
5241,5242,7212,I Was a Male War Bride,,Comedy|Romance
5242,5243,7213,Divorce American Style,,Comedy
5243,5244,7214,Kiss Them for Me,,Comedy|Romance|War
5244,5245,7215,To Have and Have Not,,Adventure|Drama|Romance|Thriller|War
5245,5246,7216,High Sierra,,Crime|Drama|Film-Noir|Thriller
5246,5247,7217,Dark Passage,,Crime|Drama|Film-Noir|Romance|Thriller
5247,5248,7218,The Ox-Bow Incident,,Drama|Western
5248,5249,7219,They Drive by Night,,Drama
5249,5250,7220,Micki + Maude,,Comedy
5250,5251,7221,Platinum Blonde,,Comedy|Romance
5251,5252,7222,Reefer Madness,,Comedy|Drama
5252,5253,7223,D.O.A.,,Drama|Film-Noir|Mystery
5253,5254,7225,Pumping Iron,,Documentary
5254,5255,7226,No Good Deed,,Crime|Drama|Thriller
5255,5256,7227,The Trouble with Angels,,Comedy
5256,5257,7228,Cool World,,Animation|Comedy|Fantasy
5257,5258,7232,Heat and Dust,,Drama
5258,5259,7234,"Strada, La",,Drama
5259,5260,7235,Ichi the Killer,,Action|Comedy|Crime|Drama|Horror|Thriller
5260,5261,7236,A Boy and His Dog,,Sci-Fi
5261,5262,7238,Ashes and Diamonds,,Drama|War
5262,5263,7243,Intolerance: Love's Struggle Throughout the Ages,,Drama
5263,5264,7247,Chitty Chitty Bang Bang,,Adventure|Children|Comedy|Fantasy|Musical
5264,5265,7249,Plaza Suite,,Comedy
5265,5266,7250,The Out of Towners,,Comedy
5266,5267,7251,Where the Day Takes You,,Drama
5267,5268,7253,It,,Comedy|Romance
5268,5269,7254,The Butterfly Effect,,Drama|Sci-Fi|Thriller
5269,5270,7255,Win a Date with Tad Hamilton!,,Comedy|Romance
5270,5271,7256,Touching the Void,,Adventure|Documentary
5271,5272,7257,The Big Bounce,,Comedy|Crime|Thriller
5272,5273,7259,You Got Served,,Drama|Musical
5273,5274,7261,Barbershop 2: Back in Business,,Comedy
5274,5275,7263,Miracle,,Drama
5275,5276,7265,The Dreamers,,Drama
5276,5277,7267,Who's the Man?,,Comedy
5277,5278,7272,Super Fly,,Action|Crime|Drama
5278,5279,7274,Let's Do It Again,,Comedy
5279,5280,7275,Uptown Saturday Night,,Comedy
5280,5281,7279,The Wilby Conspiracy,,Thriller
5281,5282,7280,Blacula,,Horror
5282,5283,7281,"Scream, Blacula, Scream!",,Horror
5283,5284,7283,Swing Shift,,Drama
5284,5285,7284,Trespass,,Action|Crime|Thriller
5285,5286,7285,Thirteen,,Drama
5286,5287,7286,Simple Men,,Comedy|Drama
5287,5288,7287,The Sailor Who Fell from Grace with the Sea,,Drama
5288,5289,7293,50 First Dates,,Comedy|Romance
5289,5290,7294,Welcome to Mooseport,,Comedy
5290,5291,7297,Kitchen Stories,,Comedy|Drama
5291,5292,7299,Monsieur Ibrahim,,Drama
5292,5293,7300,Vanishing Point,,Action|Drama
5293,5294,7302,The Thief of Bagdad,,Action|Adventure|Fantasy
5294,5295,7303,The Diary of Anne Frank,,Drama|War
5295,5296,7304,Allegro non troppo,,Animation|Comedy|Fantasy|Musical
5296,5297,7305,Black Widow,,Crime|Drama|Mystery|Thriller
5297,5298,7307,Flesh & Blood,,Action|Adventure|Drama|War
5298,5299,7308,King Solomon's Mines,,Adventure|Comedy
5299,5300,7310,Raw Deal,,Action
5300,5301,7311,"Goodbye, Mr. Chips",,Drama|Romance
5301,5302,7313,Fire Birds,,Action|Adventure
5302,5303,7315,Against the Ropes,,Comedy|Drama
5303,5304,7316,Confessions of a Teenage Drama Queen,,Comedy
5304,5305,7317,EuroTrip,,Adventure|Comedy
5305,5306,7318,The Passion of the Christ,,Drama
5306,5307,7319,Club Dread,,Comedy|Horror
5307,5308,7320,Dirty Dancing: Havana Nights,,Romance
5308,5309,7321,Twisted,,Thriller
5309,5310,7323,"Good bye, Lenin!",,Comedy|Drama
5310,5311,7324,Hidalgo,,Adventure|Drama
5311,5312,7325,Starsky & Hutch,,Action|Comedy|Crime|Thriller
5312,5313,7326,The Reckoning,,Crime|Drama
5313,5314,7327,Persona,,Drama
5314,5315,7330,Tokyo Joe,,Drama|Thriller
5315,5316,7333,"Corbeau, Le",,Crime|Drama|Thriller
5316,5317,7334,The Front,,Comedy|Drama
5317,5318,7335,Pickup on South Street,,Film-Noir
5318,5319,7338,Richard III,,Drama|War
5319,5320,7340,Just One of the Guys,,Comedy
5320,5321,7345,Agent Cody Banks 2: Destination London,,Action|Adventure|Children|Comedy
5321,5322,7346,The Girl Next Door,,Comedy|Romance
5322,5323,7347,Secret Window,,Mystery|Thriller
5323,5324,7348,Spartan,,Thriller
5324,5325,7352,Wilbur Wants to Kill Himself,,Comedy|Drama|Romance
5325,5326,7354,Mad Dog and Glory,,Comedy|Drama|Romance
5326,5327,7357,Peyton Place,,Drama|Romance
5327,5328,7360,Dawn of the Dead,,Action|Drama|Horror|Thriller
5328,5329,7361,Eternal Sunshine of the Spotless Mind,,Drama|Romance|Sci-Fi
5329,5330,7362,Taking Lives,,Crime|Drama|Thriller
5330,5331,7364,Intermission,,Comedy|Crime|Drama
5331,5332,7365,Noi the Albino,,Drama
5332,5333,7366,Jersey Girl,,Comedy|Drama|Romance
5333,5334,7367,The Ladykillers,,Comedy|Crime
5334,5335,7369,Scooby-Doo 2: Monsters Unleashed,,Action|Adventure|Children|Comedy|Mystery
5335,5336,7371,Dogville,,Drama|Mystery|Thriller
5336,5337,7373,Hellboy,,Action|Adventure|Fantasy|Horror
5337,5338,7374,Home on the Range,,Animation|Children|Comedy|Musical|Western
5338,5339,7375,The Prince & Me,,Comedy|Romance
5339,5340,7376,Walking Tall,,Action
5340,5341,7377,The United States of Leland,,Crime|Drama
5341,5342,7379,The Alamo,,Drama|War|Western
5342,5343,7380,Ella Enchanted,,Comedy|Fantasy|Romance
5343,5344,7381,The Whole Ten Yards,,Action|Comedy|Crime
5344,5345,7382,I'm Not Scared,,Drama|Mystery|Thriller
5345,5346,7383,Shade,,Crime|Drama|Thriller
5346,5347,7385,Twentynine Palms,,Drama|Horror
5347,5348,7386,The Ten Commandments,,Adventure|Drama
5348,5349,7387,Dawn of the Dead,,Action|Drama|Horror
5349,5350,7388,"Brother Sun, Sister Moon",,Drama
5350,5351,7389,One Million Years B.C.,,Adventure|Fantasy
5351,5352,7391,"Mother, Jugs & Speed",,Comedy
5352,5353,7392,Bandolero!,,Western
5353,5354,7394,Those Magnificent Men in Their Flying Machines,,Action|Adventure|Comedy
5354,5355,7395,Cheaper by the Dozen,,Comedy|Drama
5355,5356,7396,Scenes From a Marriage,,Drama
5356,5357,7399,Ned Kelly,,Action|Crime|Western
5357,5358,7408,Jack and the Beanstalk,,Children|Comedy|Fantasy
5358,5359,7410,The Osterman Weekend,,Action|Thriller
5359,5360,7414,Going in Style,,Comedy|Drama
5360,5361,7415,The Late Show,,Comedy|Crime|Drama|Mystery
5361,5362,7416,The Sunshine Boys,,Comedy
5362,5363,7419,After Hours,,Comedy|Thriller
5363,5364,7437,Connie and Carla,,Comedy
5364,5365,7438,Kill Bill: Vol. 2,,Action|Drama|Thriller
5365,5366,7439,The Punisher,,Action|Crime|Thriller
5366,5367,7440,Paper Clips,,Documentary
5367,5368,7442,Young Adam,,Crime|Drama|Thriller
5368,5369,7444,13 Going on 30,,Comedy|Fantasy|Romance
5369,5370,7445,Man on Fire,,Action|Crime|Drama|Mystery|Thriller
5370,5371,7448,Envy,,Comedy
5371,5372,7449,Godsend,,Drama|Horror|Thriller
5372,5373,7450,Laws of Attraction,,Comedy|Romance
5373,5374,7451,Mean Girls,,Comedy
5374,5375,7453,New York Minute,,Action|Adventure|Comedy
5375,5376,7454,Van Helsing,,Action|Adventure|Fantasy|Horror
5376,5377,7458,Troy,,Action|Adventure|Drama|War
5377,5378,7460,Coffee and Cigarettes,,Comedy|Drama
5378,5379,7474,The Boys in the Band,,Drama
5379,5380,7475,Raid,,Action|Crime|Drama|Thriller
5380,5381,7478,Swimming to Cambodia,,Drama
5381,5382,7479,Watch on the Rhine,,Drama
5382,5383,7480,Under Fire,,Drama|Thriller|War
5383,5384,7481,Enemy Mine,,Adventure|Drama|Sci-Fi
5384,5385,7482,Enter the Dragon,,Action|Crime
5385,5386,7484,Gimme Shelter,,Documentary
5386,5387,7487,Henry & June,,Drama
5387,5388,7489,The Nasty Girl,,Comedy|Drama
5388,5389,7492,Martin,,Drama|Horror
5389,5390,7493,The Three Faces of Eve,,Drama
5390,5391,7502,Band of Brothers,,Action|Drama|War
5391,5392,7505,The Kingdom,,Drama|Horror|Mystery
5392,5393,7521,Mercy,,Crime|Mystery|Thriller
5393,5394,7541,100 Girls,,Comedy|Romance
5394,5395,7560,Fail-Safe,,Drama|Thriller|War
5395,5396,7561,Paperhouse,,Fantasy|Horror|Thriller
5396,5397,7562,Dobermann,,Action|Crime
5397,5398,7563,The Discovery of Heaven,,Drama
5398,5399,7564,Kwaidan,,Horror
5399,5400,7566,28 Up,,Documentary
5400,5401,7569,You Only Live Twice,,Action|Adventure|Sci-Fi|Thriller
5401,5402,7570,Octopussy,,Action|Adventure|Thriller
5402,5403,7571,The Blue Gardenia,,Crime|Drama|Film-Noir|Thriller
5403,5404,7573,Never Say Never Again,,Action|Adventure|Thriller
5404,5405,7577,The Magic Flute,,Comedy|Fantasy|Musical|Romance
5405,5406,7578,Midnight,,Comedy|Romance
5406,5407,7579,Pride and Prejudice,,Comedy|Drama|Romance
5407,5408,7580,The Man in the Gray Flannel Suit,,Drama
5408,5409,7583,In This Our Life,,Drama
5409,5410,7584,Woman of the Year,,Comedy|Romance
5410,5411,7585,Summertime,,Drama|Romance
5411,5412,7587,"Samouraï, Le",,Crime|Drama|Thriller
5412,5413,7613,White Palace,,Drama
5413,5414,7614,Oklahoma!,,Musical|Romance|Western
5414,5415,7615,Desert Hearts,,Drama
5415,5416,7616,Body Double,,Mystery|Thriller
5416,5417,7617,Rooster Cogburn,,Comedy|Western
5417,5418,7618,Chaplin,,Drama
5418,5419,7624,School Ties,,Drama
5419,5420,7626,Switch,,Comedy|Crime|Fantasy
5420,5421,7636,Raising Cain,,Horror|Thriller
5421,5422,7637,Irma Vep,,Comedy|Drama
5422,5423,7647,Noises Off...,,Comedy
5423,5424,7649,Babylon 5: In the Beginning,,Adventure|Sci-Fi
5424,5425,7650,Witchfinder General,,Horror
5425,5426,7657,Versus,,Action|Comedy|Fantasy|Horror
5426,5427,7669,Pride and Prejudice,,Drama|Romance
5427,5428,7697,The Prince and the Showgirl,,Comedy|Romance
5428,5429,7698,The China Syndrome,,Drama|Thriller
5429,5430,7700,The Wages of Fear,,Action|Adventure|Drama|Thriller
5430,5431,7701,Look Who's Talking Too,,Comedy|Romance
5431,5432,7702,The Bells of St. Mary's,,Drama
5432,5433,7704,The Delta Force,,Action
5433,5434,7705,Pat and Mike,,Comedy|Romance
5434,5435,7706,Animal Crackers,,Comedy|Musical
5435,5436,7707,"He Said, She Said",,Comedy|Drama|Romance
5436,5437,7708,Bedazzled,,Comedy|Fantasy
5437,5438,7713,Cat People,,Drama|Horror|Romance|Thriller
5438,5439,7714,Camelot,,Drama|Musical|Romance
5439,5440,7716,The Lonely Guy,,Comedy
5440,5441,7719,The Comedy of Terrors,,Comedy|Horror
5441,5442,7720,The Four Musketeers,,Action|Adventure|Comedy|Romance
5442,5443,7725,On Deadly Ground,,Action|Adventure|Thriller
5443,5444,7727,Protocol,,Comedy
5444,5445,7728,The Postman Always Rings Twice,,Crime|Drama|Film-Noir|Thriller
5445,5446,7730,Matinee,,Comedy|Drama
5446,5447,7743,Explorers,,Adventure|Children|Sci-Fi
5447,5448,7745,The Scent of Green Papaya,,Drama
5448,5449,7748,Pierrot le fou,,Crime|Drama
5449,5450,7749,Weekend,,Drama
5450,5451,7751,Strange Cargo,,Drama
5451,5452,7756,Alexander Nevsky,,Action|Drama|War
5452,5453,7757,Jason and the Argonauts,,Action|Adventure|Fantasy
5453,5454,7762,"Tinker, Tailor, Soldier, Spy",,Drama|Thriller
5454,5455,7766,Throne of Blood,,Action|Drama|Thriller|War
5455,5456,7770,Treasure Island,,Adventure
5456,5457,7771,Zorba the Greek,,Adventure|Drama
5457,5458,7772,Undercurrent,,Film-Noir|Thriller
5458,5459,7773,"Bang, Bang, You're Dead",,Drama
5459,5460,7781,Twister,,Comedy
5460,5461,7782,Sniper,,Action|Drama
5461,5462,7785,A Time for Drunken Horses,,Drama
5462,5463,7786,Genghis Blues,,Documentary
5463,5464,7791,Internal Affairs,,Crime|Thriller
5464,5465,7792,The Parallax View,,Thriller
5465,5466,7802,The Warriors,,Action|Adventure|Crime|Thriller
5466,5467,7809,Ambush,,Drama|Romance|War
5467,5468,7810,Babylon 5: A Call to Arms,,Adventure|Sci-Fi
5468,5469,7811,Babylon 5: The River of Souls,,Drama|Sci-Fi
5469,5470,7812,Babylon 5: Thirdspace,,Drama|Sci-Fi
5470,5471,7815,True Stories,,Comedy|Musical
5471,5472,7817,Zardoz,,Fantasy|Sci-Fi
5472,5473,7818,School For Scoundrels,,Comedy
5473,5474,7820,The Virgin Spring,,Crime|Drama
5474,5475,7822,Mogambo,,Adventure|Drama|Romance
5475,5476,7826,The Secret Life of Walter Mitty,,Comedy|Romance|Thriller
5476,5477,7827,Cypher,,Action|Sci-Fi|Thriller
